gender,match,age,race,field,career,from,goal,int_corr,samerace,imprace,imprelig,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.22,1,8.0,6.0,27.0,2.0,0,7.0,6.0,2.0,2.0,8.0,3.0,4.0,3.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.14,1,8.0,6.0,28.0,2.0,1,8.0,8.0,8.0,8.0,7.0,2.0,6.0,5.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.08,1,8.0,6.0,32.0,2.0,0,6.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.08,0,8.0,6.0,28.0,3.0,1,7.0,7.0,7.0,8.0,7.0,9.0,7.0,7.0,1.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.53,1,8.0,6.0,23.0,2.0,0,3.0,3.0,5.0,7.0,6.0,6.0,4.0,1.0,1.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.31,1,8.0,6.0,26.0,2.0,0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,-0.08,0,8.0,6.0,24.0,4.0,0,4.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.09,1,8.0,6.0,28.0,2.0,0,3.0,5.0,8.0,5.0,8.0,6.0,3.0,4.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.01,1,8.0,6.0,42.0,2.0,0,5.0,8.0,8.0,7.0,7.0,3.0,3.0,3.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.24,0,8.0,6.0,30.0,3.0,0,6.0,3.0,6.0,7.0,10.0,6.0,5.0,7.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,0.23,1,8.0,6.0,31.0,2.0,1,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0
0,0,26.0,2.0,business,marketing / brand management,Texas & Boston,3.0,-0.17,0,8.0,6.0,29.0,4.0,1,7.0,8.0,8.0,8.0,8.0,,7.0,6.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.32,1,5.0,5.0,23.0,2.0,1,10.0,9.0,8.0,8.0,6.0,6.0,8.0,6.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.32,0,5.0,5.0,26.0,4.0,0,6.0,8.0,8.0,3.0,6.0,2.0,2.0,2.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.39,1,5.0,5.0,27.0,2.0,1,7.0,8.0,7.0,8.0,7.0,5.0,6.0,5.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.45,1,5.0,5.0,26.0,2.0,0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,7.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.59,1,5.0,5.0,24.0,2.0,1,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.66,1,5.0,5.0,26.0,2.0,1,8.0,7.0,7.0,6.0,5.0,5.0,6.0,5.0,2.0
0,1,23.0,2.0,climate change,academic,England,1.0,0.52,0,5.0,5.0,25.0,6.0,1,8.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,2.0
0,1,23.0,2.0,climate change,academic,England,1.0,0.22,0,5.0,5.0,27.0,4.0,1,5.0,5.0,7.0,6.0,6.0,3.0,5.0,2.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.59,1,5.0,5.0,27.0,2.0,1,7.0,5.0,6.0,8.0,2.0,4.0,5.0,4.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.56,1,5.0,5.0,28.0,2.0,1,8.0,8.0,8.0,8.0,7.0,7.0,8.0,5.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.54,1,5.0,5.0,32.0,2.0,0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.35,0,5.0,5.0,28.0,3.0,0,7.0,4.0,5.0,3.0,7.0,4.0,4.0,5.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.36,1,5.0,5.0,23.0,2.0,0,3.0,7.0,7.0,2.0,6.0,3.0,4.0,2.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.28,1,5.0,5.0,26.0,2.0,0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.64,0,5.0,5.0,24.0,4.0,1,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.55,1,5.0,5.0,28.0,2.0,0,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.08,1,5.0,5.0,42.0,2.0,1,6.0,8.0,8.0,8.0,5.0,6.0,7.0,5.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.71,0,5.0,5.0,30.0,3.0,1,7.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,0.68,1,5.0,5.0,31.0,2.0,1,8.0,9.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0
0,0,23.0,2.0,climate change,academic,England,1.0,-0.19,0,5.0,5.0,29.0,4.0,1,7.0,7.0,6.0,7.0,7.0,,8.0,6.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.0,0,2.0,2.0,23.0,2.0,0,7.0,8.0,8.0,5.0,7.0,5.0,7.0,7.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.01,0,2.0,2.0,26.0,4.0,0,6.0,8.0,7.0,7.0,8.0,6.0,6.0,6.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.5,0,2.0,2.0,27.0,2.0,0,5.0,10.0,8.0,7.0,5.0,5.0,7.0,5.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.46,0,2.0,2.0,26.0,2.0,0,3.0,7.0,7.0,5.0,5.0,4.0,5.0,6.0,2.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.32,0,2.0,2.0,24.0,2.0,1,5.0,7.0,8.0,5.0,6.0,5.0,5.0,5.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.49,0,2.0,2.0,26.0,2.0,0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.49,0,2.0,2.0,25.0,6.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.29,0,2.0,2.0,27.0,4.0,1,6.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.65,0,2.0,2.0,27.0,2.0,0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,5.0,2.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.31,0,2.0,2.0,28.0,2.0,1,10.0,9.0,10.0,8.0,9.0,6.0,7.0,3.0,2.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.59,0,2.0,2.0,32.0,2.0,1,6.0,7.0,8.0,8.0,8.0,9.0,5.0,6.0,2.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.37,0,2.0,2.0,28.0,3.0,1,6.0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.03,0,2.0,2.0,23.0,2.0,0,6.0,8.0,8.0,7.0,8.0,5.0,7.0,4.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.21,0,2.0,2.0,26.0,2.0,0,4.0,5.0,6.0,4.0,5.0,3.0,3.0,3.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.85,0,2.0,2.0,24.0,4.0,1,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.08,0,2.0,2.0,28.0,2.0,0,3.0,9.0,8.0,7.0,5.0,4.0,6.0,6.0,2.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.09,0,2.0,2.0,42.0,2.0,1,6.0,8.0,9.0,8.0,7.0,7.0,6.0,5.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.71,0,2.0,2.0,30.0,3.0,0,5.0,9.0,9.0,8.0,7.0,8.0,7.0,8.0,2.0
0,0,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,0.46,0,2.0,2.0,31.0,2.0,0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,3.0,1.0
0,1,31.0,1.0,Public Administration,UN Civil Servant,Cameroon,1.0,-0.21,0,2.0,2.0,29.0,4.0,1,7.0,7.0,7.0,7.0,7.0,,7.0,5.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.32,1,9.0,5.0,23.0,2.0,1,10.0,8.0,8.0,8.0,8.0,6.0,9.0,6.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.36,0,9.0,5.0,26.0,4.0,1,8.0,7.0,4.0,9.0,4.0,5.0,8.0,6.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.4,1,9.0,5.0,27.0,2.0,1,10.0,10.0,10.0,10.0,8.0,8.0,8.0,7.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.38,1,9.0,5.0,26.0,2.0,1,9.0,7.0,6.0,8.0,6.0,5.0,9.0,8.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.02,1,9.0,5.0,24.0,2.0,1,6.0,5.0,6.0,7.0,6.0,4.0,6.0,4.0,2.0
0,1,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.1,1,9.0,5.0,26.0,2.0,1,8.0,6.0,8.0,9.0,5.0,8.0,8.0,5.0,
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.26,0,9.0,5.0,25.0,6.0,1,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.0,0,9.0,5.0,27.0,4.0,1,8.0,7.0,7.0,9.0,9.0,5.0,9.0,3.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.36,1,9.0,5.0,27.0,2.0,1,8.0,4.0,8.0,6.0,4.0,4.0,7.0,4.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.25,1,9.0,5.0,28.0,2.0,1,10.0,7.0,6.0,8.0,10.0,5.0,7.0,4.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.36,1,9.0,5.0,32.0,2.0,1,8.0,6.0,6.0,7.0,5.0,5.0,6.0,7.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.02,0,9.0,5.0,28.0,3.0,1,9.0,6.0,5.0,8.0,9.0,7.0,8.0,6.0,2.0
0,1,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.46,1,9.0,5.0,23.0,2.0,1,9.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,2.0
0,1,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.24,1,9.0,5.0,26.0,2.0,1,8.0,8.0,7.0,9.0,8.0,8.0,9.0,7.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.56,0,9.0,5.0,24.0,4.0,1,7.0,5.0,6.0,8.0,6.0,5.0,6.0,4.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.17,1,9.0,5.0,28.0,2.0,1,8.0,5.0,5.0,8.0,3.0,6.0,6.0,3.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.19,1,9.0,5.0,42.0,2.0,1,9.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.31,0,9.0,5.0,30.0,3.0,0,7.0,4.0,5.0,7.0,8.0,4.0,5.0,5.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,-0.33,1,9.0,5.0,31.0,2.0,1,8.0,7.0,7.0,8.0,8.0,7.0,7.0,5.0,2.0
0,0,23.0,2.0,MA Biotechnology,IP Law,New Jersey,1.0,0.5,0,9.0,5.0,29.0,4.0,1,9.0,8.0,8.0,8.0,8.0,,8.0,6.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.36,0,2.0,1.0,23.0,2.0,1,8.0,9.0,8.0,7.0,8.0,6.0,7.0,7.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,-0.11,0,2.0,1.0,26.0,4.0,1,7.0,7.0,5.0,7.0,7.0,5.0,7.0,1.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.05,0,2.0,1.0,27.0,2.0,1,8.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.48,0,2.0,1.0,26.0,2.0,1,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.9,0,2.0,1.0,24.0,2.0,1,7.0,6.0,6.0,8.0,7.0,4.0,5.0,4.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.58,0,2.0,1.0,26.0,2.0,1,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.54,0,2.0,1.0,25.0,6.0,1,9.0,9.0,9.0,10.0,9.0,8.0,8.0,9.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,-0.17,0,2.0,1.0,27.0,4.0,1,7.0,7.0,7.0,8.0,8.0,5.0,8.0,6.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.61,0,2.0,1.0,27.0,2.0,1,8.0,7.0,7.0,8.0,2.0,5.0,8.0,7.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.15,0,2.0,1.0,28.0,2.0,1,10.0,8.0,8.0,8.0,7.0,6.0,6.0,3.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.02,0,2.0,1.0,32.0,2.0,1,7.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.32,0,2.0,1.0,28.0,3.0,1,8.0,10.0,9.0,9.0,9.0,6.0,8.0,7.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.22,0,2.0,1.0,23.0,2.0,1,8.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,-0.15,0,2.0,1.0,26.0,2.0,1,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,2.0
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.53,0,2.0,1.0,24.0,4.0,1,8.0,6.0,6.0,8.0,6.0,6.0,7.0,4.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,-0.11,0,2.0,1.0,28.0,2.0,1,6.0,8.0,7.0,5.0,6.0,3.0,7.0,5.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.31,0,2.0,1.0,42.0,2.0,1,9.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.62,0,2.0,1.0,30.0,3.0,1,8.0,8.0,7.0,9.0,6.0,7.0,8.0,8.0,
0,0,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,0.53,0,2.0,1.0,31.0,2.0,1,7.0,7.0,8.0,8.0,8.0,6.0,6.0,4.0,2.0
0,1,25.0,1.0,MA Biotechnology,Biotech/business,PA,2.0,-0.03,0,2.0,1.0,29.0,4.0,1,7.0,8.0,8.0,8.0,8.0,,6.0,5.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.13,0,7.0,3.0,23.0,2.0,0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.13,0,7.0,3.0,26.0,4.0,0,4.0,5.0,6.0,5.0,8.0,5.0,5.0,4.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.09,0,7.0,3.0,27.0,2.0,1,6.0,9.0,9.0,8.0,7.0,6.0,6.0,5.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.29,0,7.0,3.0,26.0,2.0,0,4.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.1,0,7.0,3.0,24.0,2.0,0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.33,0,7.0,3.0,26.0,2.0,0,5.0,7.0,6.0,5.0,5.0,5.0,5.0,3.0,
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.18,0,7.0,3.0,25.0,6.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.01,0,7.0,3.0,27.0,4.0,0,4.0,8.0,6.0,6.0,3.0,2.0,4.0,7.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.38,0,7.0,3.0,27.0,2.0,0,6.0,4.0,5.0,7.0,6.0,3.0,4.0,4.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.02,0,7.0,3.0,28.0,2.0,0,8.0,9.0,6.0,4.0,6.0,4.0,6.0,6.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.16,0,7.0,3.0,32.0,2.0,0,5.0,8.0,6.0,7.0,7.0,7.0,7.0,5.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.09,0,7.0,3.0,28.0,3.0,1,6.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.1,0,7.0,3.0,23.0,2.0,0,5.0,8.0,8.0,7.0,8.0,5.0,6.0,3.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.03,0,7.0,3.0,26.0,2.0,0,4.0,7.0,7.0,5.0,4.0,4.0,4.0,3.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.51,0,7.0,3.0,24.0,4.0,1,6.0,7.0,7.0,7.0,7.0,4.0,6.0,5.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,-0.07,0,7.0,3.0,28.0,2.0,0,3.0,9.0,8.0,5.0,6.0,3.0,3.0,3.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.0,0,7.0,3.0,42.0,2.0,0,5.0,8.0,6.0,5.0,6.0,4.0,3.0,1.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.45,0,7.0,3.0,30.0,3.0,0,6.0,6.0,6.0,5.0,6.0,7.0,5.0,5.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.32,0,7.0,3.0,31.0,2.0,0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,4.0,2.0
0,0,28.0,1.0,International Affairs/Business,Country Analysis/Research/Credit Analysis,New York,3.0,0.4,0,7.0,3.0,29.0,4.0,0,7.0,8.0,8.0,8.0,8.0,,7.0,5.0,2.0
0,1,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.41,1,10.0,4.0,23.0,2.0,1,9.0,8.0,8.0,8.0,8.0,7.0,10.0,8.0,2.0
0,1,29.0,2.0,Ecology,scientific research,Atlanta,2.0,-0.01,0,10.0,4.0,26.0,4.0,1,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.37,1,10.0,4.0,27.0,2.0,1,8.0,9.0,9.0,9.0,9.0,8.0,8.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.69,1,10.0,4.0,26.0,2.0,0,4.0,7.0,7.0,6.0,5.0,6.0,5.0,7.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.56,1,10.0,4.0,24.0,2.0,0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,2.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.57,1,10.0,4.0,26.0,2.0,0,4.0,7.0,6.0,4.0,5.0,5.0,6.0,5.0,
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.33,0,10.0,4.0,25.0,6.0,1,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,-0.02,0,10.0,4.0,27.0,4.0,1,5.0,7.0,7.0,6.0,6.0,4.0,6.0,4.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.55,1,10.0,4.0,27.0,2.0,1,7.0,6.0,9.0,6.0,5.0,5.0,9.0,8.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.06,1,10.0,4.0,28.0,2.0,1,9.0,9.0,9.0,8.0,7.0,7.0,8.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.12,1,10.0,4.0,32.0,2.0,1,3.0,3.0,8.0,3.0,5.0,5.0,4.0,1.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.25,0,10.0,4.0,28.0,3.0,0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,5.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.26,1,10.0,4.0,23.0,2.0,0,6.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.25,1,10.0,4.0,26.0,2.0,0,5.0,8.0,7.0,7.0,7.0,6.0,5.0,4.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.31,0,10.0,4.0,24.0,4.0,1,6.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,2.0
0,1,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.27,1,10.0,4.0,28.0,2.0,1,6.0,8.0,7.0,5.0,6.0,3.0,7.0,5.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.4,1,10.0,4.0,42.0,2.0,1,5.0,8.0,8.0,7.0,5.0,7.0,7.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.54,0,10.0,4.0,30.0,3.0,0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,0.57,1,10.0,4.0,31.0,2.0,1,6.0,7.0,7.0,7.0,6.0,7.0,6.0,5.0,2.0
0,0,29.0,2.0,Ecology,scientific research,Atlanta,2.0,-0.22,0,10.0,4.0,29.0,4.0,1,8.0,8.0,8.0,8.0,8.0,,9.0,6.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.0,1,9.0,1.0,23.0,2.0,1,8.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.23,0,9.0,1.0,26.0,4.0,1,7.0,7.0,8.0,4.0,6.0,6.0,5.0,3.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.42,1,9.0,1.0,27.0,2.0,1,9.0,8.0,9.0,9.0,9.0,9.0,7.0,6.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.12,1,9.0,1.0,26.0,2.0,1,6.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,-0.07,1,9.0,1.0,24.0,2.0,0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0
0,1,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.09,1,9.0,1.0,26.0,2.0,1,6.0,5.0,7.0,7.0,5.0,5.0,6.0,5.0,1.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,-0.27,0,9.0,1.0,25.0,6.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.05,0,9.0,1.0,27.0,4.0,1,6.0,5.0,6.0,6.0,7.0,3.0,6.0,3.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,0.06,1,9.0,1.0,27.0,2.0,1,8.0,5.0,7.0,5.0,6.0,5.0,7.0,7.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,-0.14,1,9.0,1.0,28.0,2.0,0,9.0,8.0,9.0,2.0,7.0,2.0,6.0,3.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,-0.14,1,9.0,1.0,32.0,2.0,1,6.0,5.0,5.0,5.0,5.0,5.0,8.0,6.0,2.0
0,0,28.0,2.0,International Affairs,Humanitarian Affairs/Human Rights,Bulgaria,2.0,-0.19,0,9.0,1.0,28.0,3.0,1,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,2.0
