gender,match,age,race,field,career,from,goal,int_corr,samerace,imprace,imprelig,age_o,race_o,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o
1,0,28.0,3.0,MBA,Consulting,Colombia,1.0,0.03,1,4.0,9.0,25.0,3.0,0,8.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.07,1,1.0,3.0,24.0,2.0,1,10.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.04,1,1.0,3.0,27.0,2.0,1,10.0,9.0,9.0,8.0,9.0,6.0,7.0,7.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.2,0,1.0,3.0,25.0,4.0,0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.02,0,1.0,3.0,24.0,6.0,0,7.0,8.0,8.0,8.0,8.0,2.0,6.0,5.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.07,0,1.0,3.0,23.0,4.0,0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,4.0,2.0
1,1,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.45,1,1.0,3.0,30.0,2.0,1,8.0,7.0,8.0,8.0,8.0,3.0,8.0,6.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.41,1,1.0,3.0,25.0,2.0,0,7.0,8.0,8.0,7.0,7.0,,7.0,6.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.19,1,1.0,3.0,25.0,2.0,1,9.0,7.0,8.0,,9.0,9.0,8.0,6.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.5,1,1.0,3.0,22.0,2.0,1,9.0,8.0,8.0,9.0,8.0,8.0,8.0,5.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.05,1,1.0,3.0,22.0,2.0,0,10.0,8.0,8.0,10.0,9.0,9.0,9.0,9.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.53,1,1.0,3.0,26.0,2.0,1,9.0,9.0,8.0,9.0,7.0,8.0,8.0,4.0,1.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.36,1,1.0,3.0,23.0,2.0,0,9.0,7.0,6.0,4.0,9.0,2.0,6.0,2.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.03,0,1.0,3.0,31.0,1.0,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0
1,1,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.46,1,1.0,3.0,23.0,2.0,1,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,2.0
1,1,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.22,0,1.0,3.0,25.0,1.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.1,0,1.0,3.0,28.0,1.0,0,8.0,7.0,8.0,,7.0,7.0,,,
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.26,1,1.0,3.0,29.0,2.0,1,10.0,10.0,8.0,10.0,,,9.0,5.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,-0.13,1,1.0,3.0,28.0,2.0,1,10.0,8.0,8.0,9.0,9.0,6.0,9.0,7.0,2.0
1,1,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.2,0,1.0,3.0,27.0,3.0,1,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,2.0
1,0,23.0,2.0,International Business,Entertainment/Sports,Pittsburgh,2.0,0.34,0,1.0,3.0,25.0,3.0,1,9.0,8.0,10.0,8.0,9.0,7.0,8.0,6.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.57,1,7.0,7.0,24.0,2.0,1,10.0,8.0,7.0,7.0,9.0,6.0,7.0,5.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,-0.12,1,7.0,7.0,27.0,2.0,0,9.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,-0.1,0,7.0,7.0,25.0,4.0,0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.46,0,7.0,7.0,24.0,6.0,0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,-0.2,0,7.0,7.0,23.0,4.0,0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,1.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.65,1,7.0,7.0,30.0,2.0,0,4.0,10.0,10.0,6.0,8.0,4.0,7.0,8.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,-0.02,1,7.0,7.0,25.0,2.0,0,7.0,8.0,7.0,7.0,7.0,,7.0,5.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.13,1,7.0,7.0,25.0,2.0,0,6.0,7.0,7.0,,,,6.0,5.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.46,1,7.0,7.0,22.0,2.0,0,8.0,7.0,8.0,8.0,9.0,7.0,7.0,4.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.35,1,7.0,7.0,22.0,2.0,0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.31,1,7.0,7.0,26.0,2.0,0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,5.0,1.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.28,1,7.0,7.0,23.0,2.0,0,2.0,7.0,5.0,4.0,9.0,2.0,2.0,2.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.21,0,7.0,7.0,31.0,1.0,1,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,2.0
1,1,26.0,2.0,Finance,corporate finance,New York,2.0,0.24,1,7.0,7.0,23.0,2.0,1,8.0,10.0,7.0,9.0,7.0,8.0,8.0,9.0,2.0
1,1,26.0,2.0,Finance,corporate finance,New York,2.0,-0.15,0,7.0,7.0,25.0,1.0,1,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,-0.03,0,7.0,7.0,28.0,1.0,0,8.0,8.0,8.0,,8.0,5.0,,5.0,
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.25,1,7.0,7.0,29.0,2.0,0,6.0,6.0,5.0,9.0,5.0,5.0,5.0,5.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.56,1,7.0,7.0,28.0,2.0,1,7.0,6.0,8.0,8.0,10.0,2.0,8.0,7.0,2.0
1,0,26.0,2.0,Finance,corporate finance,New York,2.0,0.12,0,7.0,7.0,27.0,3.0,1,8.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,2.0
1,1,26.0,2.0,Finance,corporate finance,New York,2.0,0.51,0,7.0,7.0,25.0,3.0,1,8.0,8.0,10.0,9.0,10.0,8.0,8.0,7.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.05,0,1.0,4.0,24.0,2.0,0,7.0,10.0,10.0,6.0,10.0,5.0,6.0,4.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.26,0,1.0,4.0,27.0,2.0,0,8.0,9.0,10.0,5.0,5.0,5.0,6.0,6.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.52,1,1.0,4.0,25.0,4.0,0,2.0,5.0,3.0,2.0,,,1.0,3.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.63,0,1.0,4.0,24.0,6.0,0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.02,1,1.0,4.0,23.0,4.0,0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,6.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.02,0,1.0,4.0,30.0,2.0,0,5.0,9.0,9.0,4.0,9.0,4.0,6.0,8.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.61,0,1.0,4.0,25.0,2.0,0,5.0,10.0,9.0,6.0,9.0,,7.0,6.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.39,0,1.0,4.0,25.0,2.0,0,5.0,8.0,8.0,4.0,,,5.0,5.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.11,0,1.0,4.0,22.0,2.0,0,4.0,9.0,9.0,6.0,7.0,3.0,5.0,4.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.01,0,1.0,4.0,22.0,2.0,0,6.0,7.0,10.0,7.0,10.0,,7.0,8.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.08,0,1.0,4.0,26.0,2.0,0,2.0,6.0,5.0,2.0,3.0,2.0,4.0,8.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.64,0,1.0,4.0,23.0,2.0,0,5.0,9.0,9.0,5.0,5.0,5.0,6.0,6.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.85,0,1.0,4.0,31.0,1.0,0,7.0,8.0,9.0,9.0,7.0,7.0,7.0,6.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.56,0,1.0,4.0,23.0,2.0,0,6.0,6.0,8.0,2.0,4.0,4.0,5.0,7.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.53,0,1.0,4.0,25.0,1.0,0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.51,0,1.0,4.0,28.0,1.0,0,5.0,6.0,7.0,5.0,,5.0,7.0,,
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.31,0,1.0,4.0,29.0,2.0,0,5.0,8.0,,1.0,,1.0,2.0,,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,-0.21,0,1.0,4.0,28.0,2.0,0,7.0,10.0,10.0,6.0,10.0,6.0,7.0,7.0,2.0
1,1,24.0,4.0,Physics,professor,Germany,3.0,0.14,0,1.0,4.0,27.0,3.0,1,6.0,10.0,10.0,6.0,10.0,6.0,6.0,8.0,2.0
1,0,24.0,4.0,Physics,professor,Germany,3.0,0.09,0,1.0,4.0,25.0,3.0,0,6.0,8.0,9.0,7.0,7.0,6.0,6.0,7.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.33,1,7.0,1.0,24.0,2.0,1,8.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,2.0
1,1,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.49,1,7.0,1.0,27.0,2.0,1,8.0,8.0,9.0,9.0,8.0,6.0,7.0,9.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,-0.4,0,7.0,1.0,25.0,4.0,0,3.0,3.0,5.0,3.0,6.0,,3.0,5.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.04,0,7.0,1.0,24.0,6.0,0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,-0.43,0,7.0,1.0,23.0,4.0,0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,4.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.13,1,7.0,1.0,30.0,2.0,0,2.0,2.0,10.0,6.0,10.0,2.0,3.0,3.0,2.0
1,1,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.32,1,7.0,1.0,25.0,2.0,1,7.0,10.0,8.0,9.0,,8.0,6.0,2.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.47,1,7.0,1.0,25.0,2.0,0,7.0,7.0,8.0,7.0,7.0,,7.0,6.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.46,1,7.0,1.0,22.0,2.0,1,9.0,9.0,9.0,8.0,9.0,4.0,8.0,6.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.18,1,7.0,1.0,22.0,2.0,0,8.0,3.0,9.0,8.0,9.0,7.0,8.0,9.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.09,1,7.0,1.0,26.0,2.0,0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,7.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.55,1,7.0,1.0,23.0,2.0,0,10.0,8.0,6.0,5.0,9.0,5.0,5.0,2.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.08,0,7.0,1.0,31.0,1.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.17,1,7.0,1.0,23.0,2.0,0,7.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,2.0
1,1,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,-0.11,0,7.0,1.0,25.0,1.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,-0.07,0,7.0,1.0,28.0,1.0,0,8.0,,8.0,,,,,,
1,1,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.27,1,7.0,1.0,29.0,2.0,1,10.0,9.0,9.0,7.0,9.0,,8.0,5.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.01,1,7.0,1.0,28.0,2.0,0,7.0,8.0,9.0,7.0,10.0,4.0,7.0,6.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.04,0,7.0,1.0,27.0,3.0,1,7.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,2.0
1,0,28.0,2.0,biomedicine,CEO in For Profit Biomedical Organization,New York,1.0,0.05,0,7.0,1.0,25.0,3.0,0,8.0,9.0,10.0,8.0,10.0,7.0,7.0,7.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,-0.02,1,5.0,1.0,24.0,2.0,0,6.0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,-0.43,1,5.0,1.0,27.0,2.0,0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,8.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.57,0,5.0,1.0,25.0,4.0,0,2.0,3.0,3.0,3.0,3.0,,3.0,5.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.35,0,5.0,1.0,24.0,6.0,0,7.0,7.0,7.0,6.0,7.0,3.0,4.0,5.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.4,0,5.0,1.0,23.0,4.0,0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.1,1,5.0,1.0,30.0,2.0,0,2.0,4.0,4.0,4.0,10.0,4.0,2.0,8.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.06,1,5.0,1.0,25.0,2.0,0,8.0,7.0,,7.0,6.0,6.0,6.0,2.0,2.0
1,1,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,-0.83,1,5.0,1.0,25.0,2.0,1,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.04,1,5.0,1.0,22.0,2.0,0,5.0,9.0,8.0,8.0,8.0,5.0,5.0,6.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.36,1,5.0,1.0,22.0,2.0,0,4.0,6.0,6.0,7.0,7.0,3.0,3.0,5.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.01,1,5.0,1.0,26.0,2.0,0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,9.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.08,1,5.0,1.0,23.0,2.0,0,5.0,5.0,6.0,2.0,9.0,3.0,3.0,4.0,2.0
1,1,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.09,0,5.0,1.0,31.0,1.0,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,-0.19,1,5.0,1.0,23.0,2.0,0,4.0,7.0,6.0,4.0,4.0,4.0,4.0,9.0,2.0
1,1,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.31,0,5.0,1.0,25.0,1.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.0,0,5.0,1.0,28.0,1.0,0,5.0,5.0,7.0,5.0,7.0,,6.0,4.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.4,1,5.0,1.0,29.0,2.0,0,8.0,10.0,,10.0,,,6.5,,2.0
1,1,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.25,1,5.0,1.0,28.0,2.0,1,6.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,1.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.31,0,5.0,1.0,27.0,3.0,0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,2.0
1,0,42.0,2.0,International Affairs,consulting,"Detroit, Michigan, USA",2.0,0.21,0,5.0,1.0,25.0,3.0,0,5.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,-0.28,0,1.0,1.0,24.0,2.0,1,8.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.17,0,1.0,1.0,27.0,2.0,0,6.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.47,0,1.0,1.0,25.0,4.0,0,3.0,6.0,7.0,8.0,,3.0,4.0,2.0,2.0
1,1,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.43,0,1.0,1.0,24.0,6.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.04,0,1.0,1.0,23.0,4.0,0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.39,0,1.0,1.0,30.0,2.0,0,3.0,3.0,3.0,8.0,8.0,2.0,3.0,7.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.82,0,1.0,1.0,25.0,2.0,0,5.0,7.0,8.0,7.0,7.0,,7.0,4.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,-0.34,0,1.0,1.0,25.0,2.0,0,8.0,8.0,8.0,7.0,8.0,3.0,6.0,4.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.24,0,1.0,1.0,22.0,2.0,0,6.0,8.0,8.0,9.0,8.0,6.0,7.0,3.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.07,0,1.0,1.0,22.0,2.0,0,5.0,5.0,8.0,6.0,9.0,4.0,4.0,8.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.24,0,1.0,1.0,26.0,2.0,0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.71,0,1.0,1.0,23.0,2.0,0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.71,0,1.0,1.0,31.0,1.0,1,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,-0.31,0,1.0,1.0,23.0,2.0,0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,9.0,2.0
1,1,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.62,0,1.0,1.0,25.0,1.0,1,5.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.45,0,1.0,1.0,28.0,1.0,0,8.0,8.0,8.0,,,,,,
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.54,0,1.0,1.0,29.0,2.0,0,5.0,2.0,3.0,1.0,,1.0,2.0,5.0,2.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,-0.2,0,1.0,1.0,28.0,2.0,0,7.0,8.0,9.0,7.0,10.0,8.0,7.0,7.0,1.0
1,1,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.35,1,1.0,1.0,27.0,3.0,1,7.0,7.0,7.0,8.0,7.0,7.0,8.0,10.0,1.0
1,0,30.0,3.0,International Affairs,International affairs related career,"Los Angeles, CA",1.0,0.4,1,1.0,1.0,25.0,3.0,0,6.0,10.0,10.0,10.0,8.0,7.0,7.0,6.0,1.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,-0.44,1,4.0,7.0,24.0,2.0,0,5.0,10.0,9.0,6.0,7.0,6.0,5.0,7.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.29,1,4.0,7.0,27.0,2.0,0,5.0,6.0,7.0,4.0,6.0,4.0,5.0,7.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.32,0,4.0,7.0,25.0,4.0,0,3.0,5.0,4.0,3.0,3.0,,3.0,2.0,2.0
1,1,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.13,0,4.0,7.0,24.0,6.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.03,0,4.0,7.0,23.0,4.0,0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.37,1,4.0,7.0,30.0,2.0,0,2.0,9.0,7.0,2.0,7.0,2.0,2.0,3.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.72,1,4.0,7.0,25.0,2.0,0,5.0,9.0,7.0,5.0,8.0,,7.0,6.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,-0.18,1,4.0,7.0,25.0,2.0,0,4.0,8.0,8.0,4.0,,,5.0,6.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.2,1,4.0,7.0,22.0,2.0,0,7.0,9.0,9.0,7.0,9.0,6.0,7.0,6.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,-0.01,1,4.0,7.0,22.0,2.0,0,5.0,6.0,8.0,6.0,8.0,,4.0,7.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.23,1,4.0,7.0,26.0,2.0,0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,9.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.68,1,4.0,7.0,23.0,2.0,0,6.0,8.0,6.0,6.0,8.0,8.0,6.0,6.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.46,0,4.0,7.0,31.0,1.0,1,4.0,9.0,7.0,7.0,,7.0,6.0,7.0,7.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,-0.33,1,4.0,7.0,23.0,2.0,0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,8.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.53,0,4.0,7.0,25.0,1.0,0,5.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.32,0,4.0,7.0,28.0,1.0,0,5.0,,,,7.0,,,,
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.57,1,4.0,7.0,29.0,2.0,0,3.0,9.0,9.0,1.0,,5.0,4.0,,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,-0.28,1,4.0,7.0,28.0,2.0,0,5.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,1.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.38,0,4.0,7.0,27.0,3.0,0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,2.0
1,0,31.0,2.0,International Affairs,public service,"Washington, DC",2.0,0.14,0,4.0,7.0,25.0,3.0,0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0
1,0,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,0.17,0,1.0,1.0,24.0,2.0,0,6.0,7.0,9.0,7.0,8.0,6.0,7.0,5.0,2.0
1,1,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,-0.5,0,1.0,1.0,27.0,2.0,1,6.0,9.0,10.0,9.0,8.0,7.0,7.0,7.0,2.0
1,0,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,0.07,1,1.0,1.0,25.0,4.0,0,2.0,8.0,7.0,3.0,,9.0,4.0,6.0,2.0
1,0,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,0.18,0,1.0,1.0,24.0,6.0,0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,2.0
1,0,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,0.44,1,1.0,1.0,23.0,4.0,0,4.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,2.0
1,0,29.0,4.0,Master of International Affairs,banking,J.P. Morgan,1.0,-0.23,0,1.0,1.0,30.0,2.0,0,8.0,10.0,10.0,6.0,8.0,2.0,5.0,9.0,2.0
